Code_postal;Libelle_acheminement
10320;MAUPAS
10400;LE MERIOT
10170;MERY SUR SEINE
10300;MONTGUEUX
10270;MONTIERAMEY
10240;MOREMBERT
10800;MOUSSEY
10190;NEUVILLE SUR VANNE
10420;LES NOES PRES TROYES
10400;NOGENT SUR SEINE
10700;NOZAY
10220;ONJON
10700;ORMES
10210;PARGUES
10350;LE PAVILLON STE JULIE
10400;PLESSIS BARBUISE
10110;POLISY
10290;POUY SUR VANNES
10500;PRECY ST MARTIN
10170;PREMIERFAIT
10280;RILLY STE SYRE
10430;ROSIERES PRES TROYES
10410;RUVIGNY
10160;ST BENOIST SUR VANNE
10700;ST ETIENNE SOUS BARBUISE
10160;ST MARDS EN OTHE
86300;BONNES
86510;BRUX
86700;CEAUX EN COUHE
86170;CHAMPIGNY LE SEC
86700;CHATILLON
86270;COUSSAY LES BOIS
86110;CUHON
86340;GIZAY
86150;L ISLE JOURDAIN
86500;JOUHET
86350;JOUSSE
86390;LATHUS ST REMY ST REMY EN MONTMORILLON
86800;LAVOUX
86450;LEIGNE LES BOIS
86800;LINIERS
86160;MAGNE
86330;MARTAIZE
86150;MILLAC
86330;MONCONTOUR
86330;MONCONTOUR MESSAIS
86530;NAINTRE
86170;NEUVILLE DE POITOU
86230;ORCHES
86200;POUANT
86800;POUILLE
86420;PRINCAY
86270;LA ROCHE POSAY
86480;ROUILLE
86230;ST CHRISTOPHE
86130;ST CYR
86300;VALDIVIENNE SALLES EN TOULON
86100;SENILLE ST SAUVEUR
86350;ST SECONDIN
86420;SAIRES
86600;SANXAY
86800;TERCE
86230;USSEAU
86350;USSON DU POITOU
86110;VARENNES
86220;VAUX SUR VIENNE
86380;VENDEUVRE DU POITOU
86120;VEZIERES
86150;LE VIGEANT
86400;VOULEME
87240;AMBAZAC
87220;AUREIL
87120;BEAUMONT DU LAC
87340;LES BILLANGES
87270;CHAPTELAT
87380;CHATEAU CHERVIX
87600;CHERONNAC
87920;CONDAT SUR VIENNE
87500;COUSSAC BONNEVAL
87210;LA CROIX SUR GARTEMPE
87210;DINSAC
87230;DOURNAZAC
87120;EYMOUTIERS
87250;FROMENTAL
87310;GORRE
87160;LES GRANDS CHEZEAUX
87370;JABREILLES LES BORDES
87800;JANAILHAC
87340;LA JONCHERE ST MAURICE
87100;LIMOGES LANDOUGE
87360;LUSSAC LES EGLISES
87160;MAILHAC SUR BENAIZE
87800;MEILHAC
87380;MEUZAC
87330;VAL D ISSOIRE BUSSIERE BOFFY
87130;NEUVIC ENTIER
87290;RANCON
87140;ROUSSAC
87510;ST GENCE
87260;ST GENEST SUR ROSELLE
87160;ST GEORGES LES LANDES
87380;ST GERMAIN LES BELLES
87460;ST JULIEN LE PETIT
87300;ST JUNIEN LES COMBES
87440;ST MATHIEU
87240;ST SYLVESTRE
87500;ST YRIEIX LA PERCHE
87440;LES SALLES LAVAUGUYON
87620;SEREILHAC
87140;THOURON
87190;VILLEFAVARD
88270;LES ABLEUVENETTES
88500;AHEVILLE
88650;ANOULD
88380;ARCHES
88170;AROFFE
88700;AUTREY
88460;LA BAFFE
88240;BAINS LES BAINS
88270;BAINVILLE AUX SAULES
88150;BAYECOURT
88500;BAZOILLES ET MENIL
88300;BAZOILLES SUR MEUSE
88170;BIECOURT
88500;BLEMEREY
88320;BLEVAINCOURT
49770;LONGUENEE EN ANJOU LA MEIGNANNE
49770;LONGUENEE EN ANJOU LE PLESSIS MACE
49330;MIRE
49460;MONTREUIL JUIGNE
49460;MONTREUIL JUIGNE JUIGNE BENE
49260;MONTREUIL BELLAY MERON
49140;MONTREUIL SUR LOIR
49220;MONTREUIL SUR MAINE
49110;MONTREVAULT SUR EVRE ST QUENTIN EN MAUGES
49600;MONTREVAULT SUR EVRE LE PUISET DORE
49390;MOULIHERNE
49610;MOZE SUR LOUET
49360;LA PLAINE
49124;LE PLESSIS GRAMMOIRE
49130;LES PONTS DE CE
49430;LES RAIRIES
49170;ST GEORGES SUR LOIRE
49170;ST LEGER DES BOIS
49450;SEVREMOINE ST ANDRE DE LA MARCHE
49450;SEVREMOINE ST MACAIRE EN MAUGES
49500;ST MARTIN DU BOIS
49800;LOIRE AUTHION LA BOHALLE
49610;ST MELAINE SUR AUBANCE
49123;ST SIGISMOND
49112;VERRIERES EN ANJOU PELLOUAILLES LES VIGNES
49400;SAUMUR ST LAMBERT DES LEVEES
49170;SAVENNIERES EPIRE
49280;LA SEGUINIERE
49140;SOUCELLES
49280;LA TESSOUALLE
49260;VAUDELNAY
49220;ERDRE EN ANJOU BRAIN SUR LONGUENEE
49310;LYS HAUT LAYON LE VOIDE
49540;LYS HAUT LAYON TIGNE
50200;ANCTEVILLE
50400;ANCTOVILLE SUR BOSCQ
50760;ANNEVILLE EN SAIRE
50240;ARGOUGES
50390;BESNEVILLE
50420;BEUVRIGNY
50360;BEUZEVILLE LA BASTILLE
50440;BIVILLE
50480;BOUTTEVILLE
50700;BRIX
50480;BRUCHEVILLE
50750;CANISY
50330;CANTELOUP
50480;CARENTAN LES MARAIS HOUESVILLE
50740;CAROLLES
50500;CATZ
50220;CEAUX
50210;CERISY LA SALLE
50320;LE GRIPPON CHAMPCERVON
50530;CHAMPEAUX
50890;CONDE SUR VIRE
50330;VICQ SUR MER ANGOVILLE EN SAIRE
50330;VICQ SUR MER COSQUEVILLE
50330;VICQ SUR MER VRASVILLE
50240;LA CROIX AVRANCHIN
50360;CROSVILLE SUR DOUVE
50580;DENNEVILLE
50110;DIGOSVILLE
50250;DOVILLE
50440;ECULLEVILLE
50190;LA FEUILLIE
50850;LE FRESNE PORET
50760;GATTEVILLE LE PHARE
50450;GAVRAY
50450;GAVRAY LE MESNIL HUE
50530;GENETS
50200;GRATOT
50440;GREVILLE HAGUE
50340;GROSVILLE
50730;HAMELIN
50250;LA HAYE BOLLEVILLE
50250;LA HAYE MOBECQ
50440;HERQUEVILLE
50660;HERENGUERVILLE
50540;ISIGNY LE BUAT NAFTEL
50800;LA LANDE D AIROU
50450;LENGRONNE
50430;LESSAY
50670;LINGEARD
50250;MONTSENELLE COIGNY
50250;MONTSENELLE LITHAIRE
50250;MONTSENELLE STE SUZANNE EN BAUPTOIS
50680;LA LUZERNE
50300;MARCEY LES GREVES
50570;MARIGNY LE LOZON LOZON
50330;MAUPERTUS SUR MER
50570;LE MESNIL EURY
50450;LE MESNIL ROGUES
50270;LES MOITIERS D ALLONNE
50410;MONTBRAY
50310;MONTEBOURG
50170;LE MONT ST MICHEL
50200;MONTSURVENT
50410;MORIGNY
50630;MORSALINES
50140;LE NEUFBOURG
76560;HERICOURT EN CAUX
76280;HERMEVILLE
76750;HERONCHELLES
76940;HEURTEAUVILLE
76340;HODENG AU BOSC
76770;LE HOULME
76390;LANDES VIEILLES ET NEUVES
76540;LIMPIVILLE
76790;LES LOGES
76860;LONGUEIL
76590;LONGUEVILLE SUR SCIE
76270;LUCY
76810;LUNERAY
76680;MATHONVILLE
76530;MAUNY
76260;MILLEBOSC
76210;MIRVILLE
76220;MOLAGNIES
76290;MONTIVILLIERS
76520;MONTMAIN
76710;MONTVILLE
76270;NESLE HODENG
76270;NEUFCHATEL EN BRAY
76460;NEVILLE
76960;NOTRE DAME DE BONDEVILLE
76520;FRANQUEVILLE ST PIERRE
76133;NOTRE DAME DU BEC
76550;OFFRANVILLE
76760;OUVILLE L ABBAYE
76860;OUVILLE LA RIVIERE
76750;PIERREVAL
76680;POMMEREVAL
76840;QUEVILLON
76640;RICARVILLE
76510;RICARVILLE DU VAL
76640;ROCQUEFORT
76210;ROUVILLE
76730;ROYVILLE
76490;ST ARNOULT
76570;STE AUSTREBERTHE
76190;ST CLAIR SUR LES MONTS
76460;STE COLOMBE
76890;ST DENIS SUR SCIE
76490;ST GILLES DE CRETOT
76510;ST JACQUES D ALIERMONT
76170;ST JEAN DE FOLLEVILLE
76560;ST LAURENT EN CAUX
76400;ST LEONARD
76640;STE MARGUERITE SUR FAUVILLE
76190;STE MARIE DES CHAMPS
76840;ST MARTIN DE BOSCHERVILLE
76160;ST MARTIN DU VIVIER
76370;PETIT CAUX BERNEVAL LE GRAND
76370;PETIT CAUX BRACQUEMONT
76630;PETIT CAUX AUQUEMESNIL
76630;PETIT CAUX INTRAVILLE
76680;ST MARTIN OSMONVILLE
76330;ST MAURICE D ETELAN
76890;ST PIERRE BENOUVILLE
76660;ST PIERRE DES JONQUIERES
76540;ST PIERRE EN PORT
76260;ST REMY BOSCROCOURT
76460;ST VALERY EN CAUX
76540;SASSETOT LE MAUCONDUIT
76450;SASSEVILLE
76110;SAUSSEUZEMARE EN CAUX
76116;SERVAVILLE SALMONVILLE
76850;SEVIS
76190;TOUFFREVILLE LA CORBELINE
76340;VILLERS SOUS FOUCARMONT
76640;YEBLERON
76520;YMARE
76560;YVECRIQUE
76530;YVILLE SUR SEINE
77760;ACHERES LA FORET
77410;ANNET SUR MARNE
77630;ARBONNE LA FORET
77890;ARVILLE
77560;AUGERS EN BRIE
77118;BALLOY
77910;BARCY
77120;BEAUTHEIL
77970;BOISDON
77590;BOIS LE ROI
77750;BOITRON
77570;BOUGLIGNY
77750;BUSSIERES
77515;LA CELLE SUR MORIN
77930;CELY EN BIERE
77160;CHALAUTRE LA PETITE
77910;CHAMBRY
77260;CHAMIGNY
77320;CHARTRONGES
77570;CHATEAU LANDON
77820;CHATILLON LA BORDE
77410;CLAYE SOUILLY SOUILLY
77290;COMPANS
77450;CONDE STE LIBIAIRE
77440;CONGIS SUR THEROUANNE
77860;COUILLY PONT AUX DAMES
71600;VARENNE ST GERMAIN ST GERMAIN DES RIVES
71800;VARENNES SOUS DUN
71800;VAUBAN
71460;VAUX EN PRE
71130;VENDENESSE SUR ARROUX
71260;VIRE VERIZET
71530;VIREY LE GRAND
71120;VIRY
72230;ARNAGE
72270;ARTHEZE
72300;AUVERS LE HAMON
72200;BAZOUGES SUR LE LOIR
72340;BEAUMONT SUR DEME
72500;BEAUMONT PIED DE BOEUF
72370;LE BREIL SUR MERIZE
72350;BRULON
72340;CHAHAIGNES
72250;CHALLES
72560;CHANGE
72650;LA CHAPELLE ST AUBIN
72240;LA CHAPELLE ST FRAY
72340;LA CHARTRE SUR LE LOIR
72510;CHATEAU L HERMITAGE
72210;CHEMIRE LE GAUDIN
72610;CHENAY
72160;CONNERRE
72400;CORMES
72190;COULAINES
72800;COULONGE
72290;COURCEBOEUFS
72270;COURCELLES LA FORET
72260;COURGAINS
72300;COURTILLERS
72260;DANGEUL
72430;FERCE SUR SARTHE
72500;FLEE
72600;VILLENEUVE EN PERSEIGNE
72600;VILLENEUVE EN PERSEIGNE ROULLEE
72320;GREEZ SUR ROC
72540;JOUE EN CHARNIE
72200;LA FLECHE
72610;LIVET EN SAOSNOIS
72210;LOUPLANDE
72800;LUCHE PRINGE
72800;LE LUDE
72000;LE MANS
72360;MAYET
72170;MOITRON SUR SARTHE
72260;MONHOUDOU
72120;MONTAILLE
72130;MONTREUIL LE CHETIF
72430;NOYEN SUR SARTHE
72600;PANON
72140;PARENNES
72450;MONTFORT LE GESNOIS
72610;ROUESSE FONTAINE
72120;ST CALAIS
72110;ST GEORGES DU ROSAY
72800;ST GERMAIN D ARCE
72130;ST GERMAIN SUR SARTHE
72130;ST LEONARD DES BOIS
72170;ST MARCEAU
72400;ST MARTIN DES MONTS
72120;STE OSMANE
72130;ST OUEN DE MIMBRE
72190;ST PAVACE
72600;ST PIERRE DES ORMES
72240;ST SYMPHORIEN
72130;ST VICTEUR
72600;SAOSNES
72290;SOULIGNE SOUS BALLON
72370;SURFONDS
72260;THOIGNE
72110;TORCE EN VALLEE
72170;LE TRONCHET
72320;VIBRAYE
73210;AIME LA PLAGNE
73200;ALBERTVILLE
73550;LES ALLUES MERIBEL LES ALLUES
73190;APREMONT
73000;BARBERAZ
73000;BASSENS
73540;LA BATHIE
73270;BEAUFORT SUR DORON ARECHES
73370;LE BOURGET DU LAC
73110;BOURGET EN HUILE
73100;BRISON ST INNOCENT
73200;CESARCHES
73730;CEVINS
73190;CHALLES LES EAUX
73000;CHAMBERY
73130;LA CHAMBRE
73700;LES CHAPELLES
73170;LA CHAPELLE ST MARTIN
73390;CHATEAUNEUF
73300;LE CHATEL
73630;LE CHATELARD
73800;LA CHAVANNE
73800;CHIGNIN
73310;CONJUX
10700;ST NABORD SUR AUBE
10400;ST NICOLAS LA CHAPELLE
10360;ST USAGE
10140;THIEFFRAIN
10200;THIL
10700;TORCY LE PETIT
10440;TORVILLIERS
10700;TROUANS
10700;TROUANS TROUAN LE GRAND
10140;UNIENVILLE
10200;URVILLE
10190;VAUCHASSIS
10240;VAUCOGNE
10600;VILLACERF
10500;LA VILLE AUX BOIS
10800;VILLEMEREUIL
10370;VILLENAUXE LA GRANDE
10400;LA VILLENEUVE AU CHATELOT
10130;VILLENEUVE AU CHEMIN
10210;VILLIERS LE BOIS
11290;ALAIRAC
11330;ALBIERES
11170;ALZONNE
11220;ARQUETTES EN VAL
11700;AZILLE
11800;BADENS
11600;BAGNOLES
11580;BELCASTEL ET BUC
11140;BELFORT SUR REBENTY
11420;BELPECH
11400;LES BRUNELS
11240;CAILHAVEL
11260;CAMPAGNE SUR AUDE
11700;CAPENDU
11000;CARCASSONNE
11390;CAUDEBRONDE
11250;CAUNETTE SUR LAUQUET
11270;CAZALRENOUX
11160;CITOU
11140;LE CLAT
11240;LA COURTETE
11190;CUBIERES SUR CINOBLE
11300;LA DIGNE D AMONT
11300;LA DIGNE D AVAL
11360;EMBRES ET CASTELMAURE
11240;ESCUEILLENS ET ST JUST
11400;FENDEILLE
11510;FEUILLA
11800;FLOURE
11400;FONTERS DU RAZES
11250;GARDIE
11270;GENERVILLE
11120;GINESTAS
11410;GOURVIEILLE
11140;JOUCOU
11320;LABASTIDE D ANJOU
11330;LAIRIERE
11700;LA REDORTE
11270;LAURAC
11160;LESPINASSIERE
11250;LEUC
11370;LEUCATE LA FRANQUI
11140;MARSA
18210;LE PONDY
18400;ST FLORENT SUR CHER
18110;ST GEORGES SUR MOULON
18340;ST GERMAIN DES BOIS
18160;ST HILAIRE EN LIGNIERES
18370;ST JEANVRIN
18340;ST JUST
18330;ST LAURENT
18140;ST MARTIN DES CHAMPS
18390;ST MICHEL DE VOLANGIS
18500;STE THORETTE
18800;SALIGNY LE VIF
18390;SAVIGNY EN SEPTAINE
18340;SOYE EN SEPTAINE
18260;SUBLIGNY
18260;VAILLY SUR SAULDRE
18300;VEAUGUES
18190;VENESMES
18600;VEREAUX
18210;VERNAIS
18100;VIERZON
18160;VILLECELIN
18800;VILLEQUIERS
18300;VINON
19200;AIX
19240;ALLASSAC
19120;ASTAILLAC
19120;BILHAC
19110;BORT LES ORGUES
19500;BRANCEILLES
19310;BRIGNAC LA PLAINE
19350;CHABRIGNAC
19150;CHANAC LES MINES
19330;CHANTEIX
19120;LA CHAPELLE AUX SAINTS
19600;CHARTRIER FERRIERE
19140;CONDAT SUR GANAVEIX
88600;BROUVELIEURES
88600;BRUYERES
88140;BULGNEVILLE
88700;BULT
88540;BUSSANG
88600;LA CHAPELLE DEVANT BRUYERES
88130;CHARMES
88210;CHATAS
88390;CHAUMOUSEY
88270;CIRCOURT
88230;BAN SUR MEURTHE CLEFCY BAN SUR MEURTHE
88270;DAMAS ET BETTEGNEY
88390;DARNIEULLES
88260;DOMBASLE DEVANT DARNEY
88500;DOMBASLE EN XAINTOIS
88650;ENTRE DEUX EAUX
88700;FAUCONCOURT
88600;FAYS
88410;FIGNEVELLE
88130;FLOREMONT
88230;FRAIZE
88500;FRENELLE LA PETITE
88430;GERBEPAL
88170;GIRONCOURT SUR VRAINE
88190;GOLBEY
88600;GUGNECOURT
88300;HAGNEVILLE ET RONCOURT RONCOURT
88800;HAREVILLE
88240;HARSAULT LA FORGE DE THUNIMONT
88600;HERPELMONT
88320;ISCHES
88600;LAVAL SUR VOLOGNE
88000;LONGCHAMP
88170;MACONCOURT
88270;MADONNE ET LAMEREY
88320;MAREY
88270;MARONCOURT
88320;MARTIGNY LES BAINS
88410;MARTINVELLE
88500;MAZIROT
88160;LE MENIL
88420;MOYENMOUTIER
88600;LA NEUVEVILLE DEVANT LEPANGES ST JEAN DU MARCHE
88170;LA NEUVEVILLE SOUS CHATENOIS
88800;LA NEUVEVILLE SOUS MONTFORT
88490;LA PETITE FOSSE
70120;ARBECEY
70500;AUGICOURT
70150;BAY
70100;BEAUJEU ET QUITTEUR QUITTEUR
70500;BETAUCOURT
70210;BETONCOURT ST PANCRAS
70110;BEVEUGE
70150;BONBOILLON
70110;BOREY
70200;BOUHANS LES LURE
70190;BOULOT
70180;BROTTE LES RAY
70140;BROYE AUBIGNEY MONTSEUGNY
70360;BUCEY LES TRAVES
70230;CENANS
70000;CERRE LES NOROY
70400;CHAGEY
70190;CHAMBORNAY LES BELLEVAUX
70400;CHAMPEY
70600;CHAMPLITTE NEUVELLE LES CHAMPLITTE
70100;CHAMPTONNAY
70100;CHAMPVANS
70360;CHANTES
70300;LA CHAPELLE LES LUXEUIL
70700;LA CHAPELLE ST QUILLAIN
70000;CHARIEZ
70140;CHAUMERCENNE
70360;CHEMILLY
70170;CONFLANDEY
70160;CONTREGLISE
70200;LA COTE
70160;CUBRY LES FAVERNEY
70230;DAMPIERRE SUR LINOTTE TREVEY
70000;LA DEMIE
70180;DENEVRE
70150;ETUZ
70310;FAUCOGNEY ET LA MER
70000;FLAGY
70120;FLEUREY LES LAVONCOURT
70600;FOUVENT ST ANDOCHE ST ANDOCHE
70700;FRASNE LE CHATEAU
70270;FRESSE
70110;GEORFANS
70120;GOURGEON
70120;GRANDECOURT
70700;GY
70800;HAUTEVELLE
70700;IGNY
70270;LA LANTERNE ET LES ARMONTS
70140;LIEUCOURT
70240;LIEVANS
70200;LINEXERT
70000;LE MAGNORAY
70200;MAGNY DANIGON
50250;NEUFMESNIL
50630;OCTEVILLE L AVENEL
50660;ORVAL SUR SIENNE
50600;GRANDPARIGNY PARIGNY
50150;PERRIERS EN BEAUFICEL
50340;PIERREVILLE
50880;PONT HEBERT
50300;PONTS
50220;PRECEY
50630;QUETTEHOU
50660;QUETTREVILLE SUR SIENNE HYENVILLE
50750;QUIBOU
50260;ROCHEVILLE
50680;ST ANDRE DE L EPINE
50380;ST AUBIN DES PREAUX
50490;ST AUBIN DU PERRON
50450;ST DENIS LE GAST
50210;ST DENIS LE VETU
50500;ST HILAIRE PETITVILLE
50390;ST JACQUES DE NEHOU
50240;ST JAMES
50150;CHAULIEU
50150;CHAULIEU ST SAUVEUR DE CHAULIEU
50690;ST MARTIN LE GREARD
50270;ST MAURICE EN COTENTIN
50480;STE MERE EGLISE BEUZEVILLE AU PLAIN
50480;STE MERE EGLISE CHEF DU PONT
50490;ST MICHEL DE LA PIERRE
50250;ST NICOLAS DE PIERREPONT
50870;LE PARC STE PIENCE
50220;ST QUENTIN SUR LE HOMME
50250;ST SAUVEUR DE PIERREPONT
50490;ST SAUVEUR LENDELIN
50240;ST SENIER DE BEUVRON
50550;ST VAAST LA HOUGUE ILE TATIHOU
50530;SARTILLY BAIE BOCAGE
50530;SARTILLY BAIE BOCAGE CHAMPCEY
50170;SERVON
50310;SORTOSVILLE
50150;SOURDEVAL VENGEONS
50870;SUBLIGNY
50320;LE TANU NOIRPALU
50640;LE TEILLEUL
50640;LE TEILLEUL STE MARIE DU BOIS
50460;TONNEVILLE
50160;TORIGNY LES VILLES GUILBERVILLE
50700;URVILLE
50490;VAUDRIMESNIL
50200;LA VENDELEE
50430;VESLY
50410;VILLEBAUDON
50400;YQUELON
51150;AIGNY
51260;ALLEMANCHE LAUNAY ET SOYER
51250;ALLIANCELLES
51700;ANTHENAY
51290;ARZILLIERES NEUVILLE NEUVILLE SOUS ARZILLIERES
51150;AULNAY SUR MARNE
51160;AY CHAMPAGNE MAREUIL SUR AY
51360;BEAUMONT SUR VESLE
51420;BERRU
51450;BETHENY
51300;BIGNICOURT SUR MARNE
51800;BINARVILLE
51700;BINSON ET ORQUIGNY
51340;BLESME
51210;BOISSY LE REPOS
51220;BRIMONT
51230;BROUSSY LE GRAND
51230;BROUSSY LE PETIT
51600;BUSSY LE CHATEAU
51110;CAUREL
51220;CAUROY LES HERMONVILLE
51260;LA CELLE SOUS CHANTEMERLE
51420;CERNAY LES REIMS
51500;CHAMERY
51150;CHAMPIGNEUL CHAMPAGNE
51700;CHAMPVOISY
51800;LA CHAPELLE FELCOURT
51310;CHATILLON SUR MORIN
51800;CHAUDEFONTAINE
51240;LA CHAUSSEE SUR MARNE
51530;CHOUILLY
51130;VAL DES MARAIS AULNAY AUX PLANCHES
51260;CONFLANS SUR SEINE
51330;CONTAULT
51510;COOLUS
51310;COURGIVAUX
51270;COURJEONNET
51800;COURTEMONT
51300;COUVROT
51530;CRAMANT
51480;DAMERY
51330;DAMPIERRE LE CHATEAU
51700;DORMANS
51130;ETRECHY
51300;FAVRESSE
51480;FLEURY LA RIVIERE
51240;FRANCHEVILLE
51390;GERMIGNY
77390;COURQUETAINE
77390;COURTOMER
77580;COUTEVROULT
77580;CRECY LA CHAPELLE LA CHAPELLE SUR CRECY
77610;CREVECOEUR EN BRIE
77390;CRISENOY
77183;CROISSY BEAUBOURG BEAUBOURG
77370;LA CROIX EN BRIE
77840;CROUY SUR OURCQ
77160;CUCHARMOY
77320;DAGNY
77440;DHUISY
77620;EGREVILLE
77184;EMERAINVILLE
77515;FAREMOUTIERS
77320;LA FERTE GAUCHER
77260;LA FERTE SOUS JOUARRE
77480;FONTAINE FOURCHES
77610;FONTENAY TRESIGNY
77130;FORGES
77320;FRETOY
77690;LA GENEVRAYE
77840;GERMIGNY SOUS COULOMBS
77165;GESVRES LE CHAPITRE
77114;GOUAIX
77880;GREZ SUR LOING
77166;GRISY SUISNES
77760;GUERCHEVILLE
77114;HERME
77450;JABLINES
77230;JUILLY
77185;LOGNES
77133;MACHAULT
77139;MARCILLY
77145;MAY EN MULTIEN
77320;MEILLERAY
77171;MELZ SUR SEINE
77151;MONTCEAUX LES PROVINS
77320;MONTDAUPHIN
77130;MONTEREAU FAULT YONNE
77122;MONTHYON
77520;MONTIGNY LENCOUP
77250;MORET LOING ET ORVANNE MONTARLOT
77720;MORMANT
77163;MORTCERF
77480;MOUSSEAUX LES BRAY
77480;MOUY SUR SEINE
77760;NANTEAU SUR ESSONNE
77124;CHAUCONIN NEUFMONTIERS
77167;ORMESSON
77330;OZOIR LA FERRIERE
77480;PASSY SUR SEINE
77165;LE PLESSIS L EVEQUE
77720;QUIERS
77860;QUINCY VOISINS
77510;REBAIS
77760;RECLOSES
77260;REUIL EN BRIE
77510;SABLONNIERES
77750;ST CYR SUR MORIN
77169;ST GERMAIN SOUS DOUE
77660;ST JEAN LES DEUX JUMEAUX
77720;ST MERY
77720;ST OUEN EN BRIE
77230;THIEUX
77810;THOMERY
77131;TOUQUIN
77123;TOUSSON
77510;LA TRETOIRE
77470;TRILPORT
77260;USSY SUR MARNE
77123;LE VAUDOUE
77250;VILLECERF
77710;VILLEMARECHAL
77174;VILLENEUVE LE COMTE
77410;VILLEROY
77480;VILLUIS
77520;VIMPELLES
77139;VINCY MANOEUVRE
77950;VOISENON
78790;ARNOUVILLE LES MANTES
78410;AUBERGENVILLE
78770;AUTOUILLET
78580;BAZEMONT
78660;BOINVILLE LE GAILLARD
78390;BOIS D ARCY
78125;LA BOISSIERE ECOLE
78490;BOISSY SANS AVOIR
78270;BONNIERES SUR SEINE
78610;LES BREVIAIRES
78530;BUC
78200;BUCHELAY
78170;LA CELLE ST CLOUD
78570;CHANTELOUP LES VIGNES
78450;CHAVENAY
78790;COURGENT
78920;ECQUEVILLY
78690;LES ESSARTS LE ROI ST HUBERT LE ROI
78740;EVECQUEMONT
78810;FEUCHEROLLES
73110;LA CROIX DE LA ROCHETTE
73800;CRUET
73230;LES DESERTS
73420;DRUMETTAZ CLARAFOND
73670;ENTREMONT LE VIEUX
73500;FOURNEAUX
73390;HAUTEVILLE
73630;JARSY
73210;LA PLAGNE TARENTAISE LA PLAGNE
73470;MARCIEUX
73500;MODANE
73460;MONTAILLEUR
73700;MONTVALEZAN
73300;MONTVERNIER
73290;LA MOTTE SERVOLEX
73100;MOUXY
73470;NANCES
73300;PONTAMAFREY MONTPASCAL
73100;PUGNY CHATENOD
73500;ST ANDRE
73190;ST BALDOPH
73130;ST COLOMBAN DES VILLARDS
73640;STE FOY TARENTAISE
73360;ST FRANC
73340;ST FRANCOIS DE SALES
73130;ST FRANCOIS LONGCHAMP
73240;ST GENIX SUR GUIERS
73230;ST JEAN D ARVEY
73240;STE MARIE D ALVEY
73440;LES BELLEVILLE ST MARTIN DE BELLEVILLE
73140;ST MICHEL DE MAURIENNE
73140;ST MICHEL DE MAURIENNE THYL
73590;ST NICOLAS LA CHAPELLE
73410;ST OURS
73260;ST OYEN
73170;ST PAUL
73160;ST SULPICE
73500;SOLLIERES SARDIERES
73000;SONNAZ
73200;THENESOL
73320;TIGNES
73460;TOURNON
73100;TRESSERVE
73100;TREVIGNIN
73300;VILLAREMBERT
73300;VILLAREMBERT LE CORBIER
73300;VILLARGONDRAN
73500;VILLARODIN BOURGET
73160;VIMINES
73310;VIONS
74540;ALLEVES
74350;ANDILLY
74100;ANNEMASSE
74300;ARACHES LA FRASSE
74130;AYSE
74430;LA BAUME
74150;BLOYE
74380;BONNE
74360;BONNEVAUX
74910;CHALLONGES
74300;CHATILLON SUR CLUSES
74520;CHENEX
74140;CHENS SUR LEMAN
74270;CHESSENAZ
74500;CHEVENOZ
74220;LA CLUSAZ
74300;CLUSES
74270;CONTAMINE SARZIN
74270;DESINGY
74520;DINGY EN VUACHE
74210;DOUSSARD
74330;EPAGNY METZ TESSY
74370;EPAGNY METZ TESSY METZ TESSY
74150;ETERCY
74100;ETREMBIERES PAS DE L ECHELLE
74570;EVIRES
74150;HAUTEVILLE SUR FIER
74540;HERY SUR ALBY
74520;JONZIER EPAGNY
74140;LOISIN
74230;MANIGOD
74150;MARIGNY ST MARCEL
74200;MARIN
74210;VAL DE CHAISE MARLENS
74140;MASSONGY
74120;MEGEVE
74350;MENTHONNEX EN BORNES
74330;MESIGNY
74270;MINZIER
74440;MORILLON
74270;MUSIEGES
74550;ORCIER
74480;PASSY GUEBRIANT
74480;PASSY MARTEL DE JANVILLE
74480;PASSY PLATEAU D ASSY
74160;PRESILLY
74950;LE REPOSOIR
74170;ST GERVAIS LES BAINS ST NICOLAS DE VEROCE
74410;ST JORIOZ
74370;ST MARTIN BELLEVUE
19340;COUFFY SUR SARSONNE
19150;ESPAGNAC
19330;FAVARS
19320;GROS CHASTANG
19510;LAMONGERIE
19190;LANTEUIL
19340;LAROCHE PRES FEYT
19550;LAVAL SUR LUZEGE
19200;LIGNAREIX
19470;LE LONZAC
19500;LOSTANGES
19150;MARC LA TOUR
19500;MEYSSAC
19340;MONESTIER MERLINES
19380;NEUVILLE
19120;PUY D ARNAC
19260;RILHAC TREIGNAC
19160;ROCHE LE PEYROUX
19200;ST ANGEL
19320;ST BAZILE DE LA ROCHE
19150;ST BONNET AVALOUZE
19410;ST BONNET L ENFANTIER
19130;ST CYPRIEN
19270;STE FEREOLE
19220;ST GENIEZ O MERLE
19150;ST MARTIAL DE GIMEL
19330;ST MEXANT
19210;ST PARDOUX CORBIER
19320;ST PARDOUX LA CROISILLE
19270;ST PARDOUX L ORTIGIER
19150;ST PAUL
19800;ST PRIEST DE GIMEL
19380;ST SYLVAIN
19240;ST VIANCE
19200;ST VICTOUR
19140;ST YBARD
19300;ST YRIEIX LE DEJALAT
19160;SERANDON
19190;SERILHAC
19300;SOUDEILLES
19230;TROCHE
19000;TULLE
19500;TURENNE
19140;UZERCHE
19130;VARS SUR ROSEIX
21110;AISEREY
21420;ALOXE CORTON
